,hospital_only,hglm,nn
1827,-2.0787287,-2.732606,-1.8569474
1828,-1.9014657,-2.6061513,-1.7762223
1829,-2.1792002,-2.86648,-1.894631
1830,-1.8108723,-2.654533,-1.7840748
1831,-1.8978832,-2.446887,-1.7847817
1832,-2.095282,-2.8553996,-1.9202486
1833,-1.9494293,-2.586131,-1.7513921
1834,-2.081488,-2.9205594,-1.9487374
1835,-1.8824333,-2.6917772,-1.8178225
1836,-2.2695804,-3.07219,-1.8763789
1837,-1.9875604,-2.9107924,-2.0048866
1838,-1.9645002,-2.6405253,-1.807705
1839,-2.0601861,-2.8394115,-1.8641524
1840,-2.0608618,-2.9807389,-1.8930736
1841,-2.0396194,-2.6081197,-1.8212355
1842,-1.7726895,-2.4887974,-1.6947646
1843,-1.8906009,-2.5445058,-1.7894943
1844,-1.9969096,-2.8199916,-1.8525666
1845,-2.2267559,-2.972187,-1.9610441
1846,-1.8055363,-2.6278808,-1.8175755
1847,-2.14823,-3.2191174,-2.0361116
1848,-1.8969393,-2.6429582,-1.8305227
1849,-1.9177744,-2.8163378,-1.9357822
1850,-1.8189548,-2.4931698,-1.7072443
1851,-2.039192,-2.8049383,-1.8622092
1852,-1.8308609,-2.662671,-1.7783823
1853,-2.0847094,-2.9159422,-1.9218402
1854,-1.7496834,-2.3394268,-1.6356635
1855,-1.6273966,-2.3895793,-1.6999583
1856,-1.9336509,-2.5728233,-1.818515
1857,-1.8038919,-2.501761,-1.7014456
1858,-1.6879611,-2.4812782,-1.7950824
1859,-1.7348154,-2.3785906,-1.6190591
1860,-1.9845632,-2.6094494,-1.7933089
1861,-1.8691684,-2.6501706,-1.8220841
1862,-2.0116572,-2.8667786,-1.8784637
1863,-1.7096385,-2.4502683,-1.7304728
1864,-1.9762461,-2.7632282,-1.8702538
1865,-2.0569484,-2.8737066,-1.9217869
1866,-1.6080222,-2.3137722,-1.5657645
1867,-2.0519655,-2.6954434,-1.8741757
1868,-2.1268823,-2.714456,-1.834092
1869,-1.909621,-2.6987383,-1.8629793
1870,-1.9283423,-2.7464626,-1.8739991
1871,-1.9657428,-2.458436,-1.803669
1872,-1.8838761,-2.5411203,-1.7274039
1873,-2.0668733,-2.966422,-1.9863235
1874,-2.1692557,-2.8634508,-1.9476008
1875,-1.9049634,-2.5562713,-1.8076462
1876,-1.934025,-2.6742883,-1.816956
1877,-1.8001832,-2.079391,-1.6724359
1878,-1.8196824,-2.605614,-1.7626216
1879,-1.9444667,-2.6267614,-1.8305691
1880,-1.8050858,-2.5400991,-1.7340087
1881,-2.1419122,-3.174774,-2.01432
1882,-2.001336,-2.7337544,-1.8982387
1883,-1.8509955,-2.5662634,-1.744565
1884,-1.9878039,-2.897392,-1.9801328
1885,-1.9958539,-2.723642,-1.8633039
1886,-1.9530997,-2.5650308,-1.7151423
1887,-2.0948684,-2.8345115,-1.9331377
1888,-1.8424672,-2.6097403,-1.7933409
